time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-13,16.2,14.1,19.5,0.0,,341.0,8.6,,,
2015-01-14,15.5,12.0,18.0,1.0,,,,,,
2015-01-15,14.6,11.5,19.2,0.3,,,,,,
2015-01-16,13.6,11.8,16.0,6.1,,208.0,14.3,,,
2015-01-17,12.1,8.8,15.5,13.0,,195.0,8.5,,,
2015-01-18,11.7,9.8,14.0,3.0,,203.0,22.1,,,
2015-01-19,13.4,12.0,15.1,16.0,,292.0,24.2,,,
2015-01-20,11.8,8.9,15.5,0.5,,221.0,18.8,,,
2015-01-21,12.8,10.0,15.3,20.1,,256.0,13.5,,,
2015-01-22,13.1,10.8,16.1,3.0,,245.0,15.0,,,
2015-01-23,14.2,10.1,17.0,1.0,,183.0,10.1,,,
2015-01-24,13.8,11.9,16.9,1.0,,,9.4,,,
2015-01-25,11.6,8.0,16.0,0.0,,59.0,8.8,,,
2015-01-26,11.9,7.0,17.0,0.0,,,7.1,,,
2015-01-27,12.2,7.0,17.0,0.0,,,,,,
2015-01-28,12.1,7.2,16.4,0.0,,170.0,8.7,,,
2015-01-29,13.3,8.5,16.1,0.0,,,5.9,,,
2015-01-30,14.6,12.0,18.2,0.0,,230.0,11.7,,,
2015-01-31,15.4,14.1,17.2,3.0,,248.0,16.7,,,
2015-02-01,13.4,11.0,15.0,4.1,,44.0,13.8,,,
2015-02-02,11.1,6.4,15.5,0.0,,76.0,9.9,,,
2015-02-03,12.6,9.0,16.1,0.0,,207.0,10.2,,,
2015-02-04,13.1,11.2,15.1,3.0,,268.0,18.4,,,
2015-02-05,11.7,9.0,14.0,6.1,,286.0,11.6,,,
2015-02-06,9.5,5.0,14.5,0.0,,202.0,9.1,,,
2015-02-07,10.6,7.3,15.0,6.1,,217.0,11.5,,,
2015-02-08,10.5,5.4,14.5,0.0,,78.0,10.2,,,
2015-02-09,12.2,8.8,15.5,0.0,,,6.9,,,
2015-02-10,13.4,11.0,17.0,0.5,,,7.2,,,
2015-02-11,12.9,8.2,18.6,0.0,,,5.7,,,
2015-02-12,13.6,10.4,16.6,9.9,,,9.3,,,
2015-02-13,12.4,9.0,16.1,0.0,,,9.4,,,
2015-02-14,12.4,7.6,17.0,,,,6.6,,,
2015-02-15,13.3,9.1,18.0,,,219.0,12.0,,,
2015-02-16,14.4,12.8,16.4,0.0,,,10.6,,,
2015-02-17,13.3,11.0,15.1,0.0,,336.0,17.6,,,
2015-02-18,12.4,8.8,16.0,5.1,,39.0,16.8,,,
2015-02-19,14.2,11.8,17.0,0.0,,39.0,23.2,,,
2015-02-20,13.2,8.6,16.6,0.0,,,14.2,,,
2015-02-21,12.9,11.0,14.9,0.0,,214.0,15.5,,,
2015-02-22,13.5,11.0,16.3,1.0,,269.0,12.0,,,
2015-02-23,12.9,8.6,17.1,0.0,,59.0,11.4,,,
2015-02-24,14.3,13.0,16.8,0.0,,36.0,20.9,,,
2015-02-25,12.9,9.0,16.1,0.0,,73.0,15.5,,,
2015-02-26,13.1,8.0,17.0,0.0,,45.0,12.5,,,
2015-02-27,14.8,13.0,17.0,,,,11.4,,,
2015-02-28,14.5,12.3,17.3,0.0,,324.0,11.6,,,
2015-03-01,14.4,10.0,19.0,0.0,,60.0,15.0,,,
2015-03-02,14.7,12.6,19.9,0.0,,47.0,16.4,,,
2015-03-03,14.5,12.0,17.0,,,63.0,12.6,,,
2015-03-04,14.8,14.0,16.6,0.0,,47.0,17.0,,,
2015-03-05,14.2,12.5,16.9,0.0,,,9.0,,,
2015-03-06,15.1,10.0,21.5,0.0,,80.0,8.3,,,
2015-03-07,17.2,11.6,24.4,0.0,,4.0,8.5,,,
2015-03-08,14.5,11.4,18.1,0.0,,39.0,9.2,,,
2015-03-09,14.5,9.6,21.0,0.0,,92.0,11.3,,,
2015-03-10,14.8,10.4,19.5,0.3,,353.0,10.5,,,
2015-03-11,15.2,10.5,19.3,0.0,,,,,,
2015-03-12,15.2,11.8,18.0,0.0,,287.0,12.3,,,
2015-03-13,14.8,13.0,17.2,0.0,,342.0,12.2,,,
2015-03-14,14.1,10.2,17.4,0.0,,72.0,13.9,,,
2015-03-15,14.3,10.0,18.0,,,251.0,14.6,,,
2015-03-16,13.3,9.6,18.0,0.0,,269.0,15.4,,,
2015-03-17,13.8,9.5,18.5,0.0,,220.0,16.6,,,
2015-03-18,13.2,9.5,17.0,,,220.0,20.2,,,
2015-03-19,13.1,8.1,17.4,7.9,,210.0,13.6,,,
2015-03-20,13.8,9.9,18.0,2.0,,165.0,15.6,,,
2015-03-21,14.6,9.0,18.9,4.1,,213.0,18.4,,,
2015-03-22,14.6,13.0,17.0,22.1,,231.0,11.9,,,
2015-03-23,14.7,12.5,17.5,7.1,,239.0,11.6,,,
2015-03-24,12.9,10.5,16.3,1.0,,273.0,19.4,,,
2015-03-25,13.7,11.3,16.5,34.0,,266.0,17.5,,,
2015-03-26,13.6,9.0,17.0,0.0,,266.0,11.0,,,
2015-03-27,14.6,9.8,19.1,0.0,,57.0,15.1,,,
2015-03-28,16.0,11.8,18.4,,,29.0,12.9,,,
2015-03-29,16.6,13.0,19.6,,,,,,,
2015-03-30,16.4,12.2,19.2,0.0,,,,,,
2015-03-31,16.4,12.0,20.0,0.0,,28.0,11.5,,,
2015-04-01,17.3,11.8,22.0,0.0,,,7.6,,,
2015-04-02,17.2,14.0,20.2,0.0,,,6.9,,,
2015-04-03,17.6,15.0,23.5,0.0,,,6.5,,,
2015-04-04,17.2,15.6,21.5,0.0,,337.0,13.3,,,
2015-04-05,16.7,15.5,18.4,0.0,,256.0,13.2,,,
2015-04-06,15.4,12.2,18.5,0.0,,84.0,5.9,,,
2015-04-07,17.2,13.5,19.6,0.0,,2.0,10.0,,,
2015-04-08,17.3,13.2,20.0,,,251.0,9.7,,,
2015-04-09,17.8,13.4,20.3,0.0,,259.0,11.5,,,
2015-04-10,16.9,14.3,19.4,0.0,,,10.3,,,
2015-04-11,17.4,14.5,19.6,0.0,,14.0,13.2,,,
2015-04-12,17.4,13.5,21.0,0.0,,32.0,11.1,,,
2015-04-13,17.6,13.0,21.6,0.0,,341.0,9.8,,,
2015-04-14,17.6,14.9,21.0,0.0,,249.0,12.2,,,
2015-04-15,17.8,14.4,20.5,0.0,,234.0,15.4,,,
2015-04-16,16.8,12.5,20.3,0.0,,128.0,11.2,,,
2015-04-17,17.2,13.8,20.2,0.0,,31.0,17.2,,,
2015-04-18,17.7,16.0,20.0,0.0,,33.0,13.0,,,
2015-04-19,17.5,16.0,19.6,0.0,,24.0,16.5,,,
2015-04-20,17.0,14.3,20.1,,,30.0,15.0,,,
2015-04-21,17.5,15.0,20.6,0.0,,327.0,16.6,,,
2015-04-22,17.7,15.0,20.2,0.0,,6.0,17.2,,,
2015-04-23,17.4,15.4,20.5,0.0,,27.0,18.3,,,
2015-04-24,17.6,15.0,20.5,0.0,,6.0,10.1,,,
2015-04-25,17.2,13.0,21.1,0.0,,9.0,12.5,,,
2015-04-26,18.9,17.0,22.6,0.0,,276.0,20.7,,,
2015-04-27,16.8,12.8,20.3,0.0,,329.0,15.5,,,
2015-04-28,16.8,12.3,20.2,0.0,,31.0,13.5,,,
2015-04-29,18.8,11.3,23.8,0.0,,36.0,16.2,,,
2015-04-30,19.4,14.9,25.9,0.0,,37.0,19.9,,,
2015-05-01,20.2,13.2,23.5,0.0,,38.0,18.1,,,
2015-05-02,22.3,12.3,32.8,0.0,,31.0,12.6,,,
2015-05-03,21.3,16.7,25.3,0.0,,,13.8,,,
2015-05-04,21.2,16.5,25.0,0.0,,243.0,11.0,,,
2015-05-05,19.6,18.2,20.6,0.3,,,11.6,,,
2015-05-06,19.6,14.4,22.3,0.0,,35.0,15.4,,,
2015-05-07,21.3,14.0,24.3,0.0,,,10.4,,,
2015-05-08,20.9,16.0,23.1,0.0,,,15.3,,,
2015-05-09,20.6,17.5,22.5,0.0,,24.0,19.8,,,
2015-05-10,21.8,15.9,30.3,0.0,,,9.3,,,
2015-05-11,22.4,18.1,24.2,0.0,,,9.1,,,
2015-05-12,28.0,16.3,33.8,0.0,,62.0,14.4,,,
2015-05-13,28.7,17.5,33.4,0.0,,,10.2,,,
2015-05-14,23.2,19.1,25.5,0.0,,324.0,12.3,,,
2015-05-15,20.9,17.8,22.3,0.0,,5.0,14.1,,,
2015-05-16,21.3,15.7,23.4,0.0,,22.0,15.6,,,
2015-05-17,22.1,16.3,32.0,0.0,,276.0,11.5,,,
2015-05-18,21.3,17.8,24.3,0.0,,247.0,20.8,,,
2015-05-19,19.6,17.9,22.6,0.0,,296.0,19.9,,,
2015-05-20,19.8,17.2,22.3,,,324.0,13.8,,,
2015-05-21,21.0,17.9,23.2,0.0,,36.0,13.6,,,
2015-05-22,20.9,17.5,24.2,0.0,,350.0,14.3,,,
2015-05-23,20.1,16.3,22.5,0.0,,303.0,21.2,,,
2015-05-24,21.2,18.8,23.2,0.0,,265.0,16.2,,,
2015-05-25,19.8,17.0,23.6,18.0,,5.0,20.3,,,
2015-05-26,22.2,17.3,25.6,0.0,,,15.8,,,
2015-05-27,22.8,18.4,27.5,0.0,,47.0,15.6,,,
2015-05-28,22.3,19.7,25.1,0.0,,244.0,19.4,,,
2015-05-29,21.3,18.4,29.0,3.0,,241.0,18.7,,,
2015-05-30,20.7,17.0,23.2,0.0,,21.0,13.5,,,
2015-05-31,20.6,17.8,23.9,0.0,,357.0,15.6,,,
2015-06-01,20.8,16.8,27.1,0.5,,352.0,15.0,,,
2015-06-02,23.6,19.2,30.0,0.0,,14.0,16.0,,,
2015-06-03,22.8,19.0,27.0,0.0,,282.0,14.1,,,
2015-06-04,22.6,19.0,27.2,0.0,,310.0,10.5,,,
2015-06-05,23.7,18.6,26.4,0.0,,2.0,14.0,,,
2015-06-06,25.1,21.5,30.2,0.0,,31.0,14.9,,,
2015-06-07,24.0,21.0,28.9,0.0,,335.0,17.7,,,
2015-06-08,22.6,18.8,27.7,0.0,,239.0,16.9,,,
2015-06-09,23.1,20.0,25.2,0.0,,262.0,13.1,,,
2015-06-10,21.9,19.2,24.0,0.0,,280.0,18.7,,,
2015-06-11,20.7,19.6,23.6,0.0,,289.0,16.4,,,
2015-06-12,21.2,17.6,25.8,0.0,,260.0,15.0,,,
2015-06-13,20.6,18.3,22.5,0.0,,269.0,16.7,,,
2015-06-14,19.6,16.0,23.0,0.0,,297.0,19.2,,,
2015-06-15,20.0,14.8,23.3,,,307.0,17.4,,,
2015-06-16,20.5,16.8,23.5,0.0,,36.0,20.3,,,
2015-06-17,22.8,17.6,25.2,0.0,,8.0,13.4,,,
2015-06-18,23.3,17.5,27.4,0.0,,328.0,12.8,,,
2015-06-19,23.1,17.0,26.0,0.0,,267.0,15.2,,,
2015-06-20,22.9,19.8,25.7,0.0,,270.0,17.5,,,
2015-06-21,22.9,17.4,31.2,0.0,,293.0,12.6,,,
2015-06-22,22.1,18.5,25.0,0.0,,10.0,15.5,,,
2015-06-23,22.0,19.0,24.4,0.0,,35.0,16.1,,,
2015-06-24,21.3,18.8,24.0,0.0,,8.0,17.7,,,
2015-06-25,21.8,18.6,24.3,0.0,,16.0,16.4,,,
2015-06-26,24.1,20.5,26.2,0.0,,3.0,12.2,,,
2015-06-27,24.6,20.4,33.0,0.0,,275.0,16.3,,,
2015-06-28,23.3,21.0,26.4,0.0,,263.0,16.4,,,
2015-06-29,22.4,18.4,25.5,0.0,,274.0,13.6,,,
2015-06-30,23.3,20.7,26.2,0.0,,315.0,11.9,,,
2015-07-01,22.8,21.0,25.0,0.0,,356.0,17.0,,,
2015-07-02,22.7,20.9,26.0,0.0,,28.0,18.5,,,
2015-07-03,23.8,20.6,26.0,,,14.0,15.9,,,
2015-07-04,24.1,20.4,26.4,0.0,,18.0,17.7,,,
2015-07-05,24.7,21.9,27.5,0.0,,15.0,15.4,,,
2015-07-06,25.9,22.5,29.0,0.0,,30.0,14.6,,,
2015-07-07,24.9,22.0,28.4,0.0,,356.0,12.3,,,
2015-07-08,24.7,21.4,27.7,,,358.0,13.1,,,
2015-07-09,23.2,20.8,25.5,0.0,,359.0,14.5,,,
2015-07-10,23.1,21.0,25.2,0.0,,18.0,16.4,,,
2015-07-11,24.6,20.5,32.8,0.0,,21.0,17.3,,,
2015-07-12,23.7,20.7,26.6,,,16.0,14.2,,,
2015-07-13,25.2,17.2,28.1,0.0,,26.0,20.0,,,
2015-07-14,26.0,22.7,28.1,0.0,,14.0,19.9,,,
2015-07-15,25.3,22.2,27.6,0.0,,,,,,
2015-07-16,25.1,20.9,33.8,0.0,,,10.1,,,
2015-07-17,23.7,20.6,27.8,0.3,,305.0,14.8,,,
2015-07-18,23.8,20.5,26.1,0.0,,7.0,17.9,,,
2015-07-19,24.6,21.8,31.8,0.0,,14.0,17.8,,,
2015-07-20,25.1,21.3,27.5,0.0,,23.0,20.0,,,
2015-07-21,25.2,20.8,31.0,0.0,,44.0,16.6,,,
2015-07-22,26.3,22.7,30.5,0.0,,27.0,19.3,,,
2015-07-23,24.6,21.5,27.8,0.0,,9.0,14.8,,,
2015-07-24,24.0,21.0,26.7,0.0,,346.0,16.2,,,
2015-07-25,24.5,22.0,26.2,0.0,,4.0,16.7,,,
2015-07-26,23.3,20.0,26.2,0.0,,3.0,15.1,,,
2015-07-27,24.6,19.9,27.7,0.0,,9.0,12.9,,,
2015-07-28,24.8,20.9,27.1,0.0,,336.0,12.7,,,
2015-07-29,24.0,21.5,30.8,0.0,,288.0,15.0,,,
2015-07-30,23.7,22.0,26.4,0.0,,348.0,15.3,,,
2015-07-31,24.3,21.4,27.4,0.0,,357.0,16.4,,,
2015-08-01,23.6,21.9,25.3,0.0,,8.0,19.1,,,
2015-08-02,24.3,21.6,26.2,0.0,,319.0,14.1,,,
2015-08-03,23.6,21.6,26.9,,,298.0,14.9,,,
2015-08-04,24.2,21.0,26.4,0.0,,3.0,15.3,,,
2015-08-05,24.9,22.8,27.3,0.0,,17.0,17.7,,,
2015-08-06,26.1,23.5,28.0,0.5,,12.0,16.3,,,
2015-08-07,26.7,22.6,34.2,0.0,,345.0,15.3,,,
2015-08-08,26.1,22.8,30.7,0.0,,21.0,16.1,,1014.1,
2015-08-09,28.5,22.8,33.5,0.0,,297.0,12.2,,1015.2,
2015-08-10,28.0,24.0,32.3,0.0,,9.0,12.4,,1016.3,
2015-08-11,25.7,23.0,27.8,0.0,,30.0,14.7,,1015.1,
2015-08-12,25.6,23.0,27.5,0.0,,20.0,17.7,,1017.9,
2015-08-13,25.0,22.8,30.7,0.0,,13.0,18.1,,1021.6,
2015-08-14,23.1,19.3,24.7,0.0,,5.0,16.9,,1020.2,
2015-08-15,22.8,20.0,24.8,0.0,,359.0,15.7,,1018.1,
2015-08-16,23.5,18.8,25.7,0.0,,24.0,15.7,,1016.3,
2015-08-17,23.2,21.6,27.5,0.0,,12.0,17.4,,1014.8,
2015-08-18,23.4,19.8,25.3,0.0,,326.0,14.5,,,
2015-08-19,23.2,17.6,25.3,0.0,,352.0,10.1,,1016.0,
2015-08-20,23.6,18.2,25.7,0.0,,346.0,10.8,,1018.2,
2015-08-21,23.6,20.5,25.6,0.0,,339.0,10.3,,1018.6,
2015-08-22,23.0,21.0,25.5,0.0,,305.0,13.8,,1018.3,
2015-08-23,23.3,19.8,26.3,0.0,,26.0,15.9,,1017.7,
2015-08-24,23.3,17.4,26.3,0.0,,30.0,15.8,,1017.9,
2015-08-25,23.3,17.2,27.8,0.0,,16.0,16.1,,1017.2,
2015-08-26,23.3,19.5,27.8,,,349.0,11.9,,1016.7,
2015-08-27,23.7,19.5,29.4,0.0,,12.0,15.0,,1015.4,
2015-08-28,24.4,20.8,30.8,0.0,,17.0,14.4,,1013.1,
2015-08-29,29.2,23.2,33.6,0.0,,27.0,24.2,,,
2015-08-30,24.9,22.4,26.6,,,281.0,14.1,,1014.5,
2015-08-31,24.8,21.8,26.3,0.0,,351.0,13.6,,,
2015-09-01,24.8,21.5,26.8,0.0,,11.0,12.5,,1018.0,
2015-09-02,23.8,20.4,26.9,0.0,,5.0,15.0,,1017.6,
2015-09-03,22.8,20.6,25.4,0.0,,14.0,15.6,,1018.2,
2015-09-04,22.0,18.6,24.3,0.0,,53.0,11.9,,1017.9,
2015-09-05,21.9,20.0,26.1,0.0,,26.0,12.6,,1017.3,
2015-09-06,22.4,17.9,25.3,0.0,,28.0,10.3,,,
2015-09-07,22.6,19.7,24.9,,,14.0,12.2,,1018.5,
2015-09-08,22.8,18.4,27.8,0.0,,24.0,10.8,,1016.8,
2015-09-09,23.3,20.5,25.0,0.0,,25.0,14.2,,1015.4,
2015-09-10,23.7,18.5,26.2,0.0,,30.0,14.4,,1015.2,
2015-09-11,22.4,19.5,24.8,0.0,,12.0,16.1,,1014.7,
2015-09-12,23.0,20.2,27.1,0.0,,5.0,12.2,,1016.0,
2015-09-13,22.4,18.5,24.6,0.0,,33.0,17.1,,,
2015-09-14,23.1,17.8,26.9,0.0,,20.0,14.5,,1017.6,
2015-09-15,22.8,19.3,26.0,0.0,,15.0,11.0,,1015.6,
2015-09-16,23.1,19.0,26.0,0.0,,253.0,12.6,,1013.6,
2015-09-17,21.3,20.0,25.8,0.0,,11.0,17.7,,1014.9,
2015-09-18,21.6,16.8,24.1,0.0,,23.0,17.1,,1015.2,
2015-09-19,22.5,17.5,26.0,0.0,,0.0,10.2,,1016.8,
2015-09-20,22.5,19.0,26.8,0.0,,59.0,8.5,,1018.4,
2015-09-21,26.5,19.9,32.2,0.0,,66.0,10.7,,1017.7,
2015-09-22,25.6,21.7,30.0,0.0,,53.0,15.4,,1016.1,
2015-09-23,23.3,21.0,25.0,0.0,,29.0,16.0,,1016.6,
2015-09-24,21.8,19.0,24.5,0.0,,358.0,12.4,,1018.3,
2015-09-25,22.4,19.3,24.7,0.0,,9.0,10.9,,,
2015-09-26,22.4,20.0,27.0,0.0,,12.0,9.7,,1016.3,
2015-09-27,22.1,17.0,24.6,0.0,,28.0,10.4,,1015.2,
2015-09-28,23.2,20.4,26.1,0.0,,279.0,10.1,,1013.7,
2015-09-29,22.1,18.4,26.0,0.0,,161.0,8.8,,1013.6,
2015-09-30,22.8,16.9,26.2,0.3,,49.0,11.2,,1016.9,
2015-10-01,22.3,18.8,26.2,0.0,,34.0,13.2,,1020.0,
2015-10-02,23.6,17.5,26.5,,,41.0,10.3,,1017.9,
2015-10-03,23.7,16.1,28.2,0.0,,52.0,7.8,,1017.6,
2015-10-04,29.0,20.5,38.4,0.0,,179.0,11.1,,1020.3,
2015-10-05,26.4,22.6,34.8,0.0,,11.0,16.3,,1020.7,
2015-10-06,24.4,20.7,27.2,0.0,,350.0,10.3,,1019.4,
2015-10-07,22.6,19.5,26.2,0.0,,29.0,15.3,,1017.9,
2015-10-08,21.6,15.8,23.8,0.0,,15.0,12.6,,1016.5,
2015-10-09,20.3,14.8,23.0,0.0,,158.0,8.8,,1013.9,
2015-10-10,21.2,15.7,27.0,0.0,,207.0,13.6,,1011.8,
2015-10-11,23.4,12.6,27.1,5.1,,243.0,18.8,,1011.6,
2015-10-12,23.3,18.8,26.8,0.0,,252.0,15.9,,1012.9,
2015-10-13,22.3,18.4,24.5,,,254.0,16.6,,,
2015-10-14,22.9,17.3,26.2,,,228.0,18.1,,,
2015-10-15,21.7,16.6,26.8,0.0,,62.0,10.8,,1013.9,
2015-10-16,22.3,16.9,25.3,0.0,,40.0,10.2,,1011.4,
2015-10-17,22.1,14.9,27.7,0.0,,202.0,21.7,,1010.7,
2015-10-18,22.9,19.2,26.7,6.1,,201.0,23.0,,1011.0,
2015-10-19,21.9,18.8,24.6,18.0,,200.0,29.3,,1007.8,
2015-10-20,22.5,18.5,25.9,2.0,,204.0,32.6,,,
2015-10-21,23.4,15.8,25.4,0.0,,71.0,13.5,,1016.2,
2015-10-22,21.8,15.8,25.8,0.0,,58.0,13.4,,1018.3,
2015-10-23,22.2,16.8,29.0,0.0,,42.0,8.5,,1018.1,
2015-10-24,21.7,16.8,25.7,1.0,,22.0,11.4,,1016.4,
2015-10-25,22.3,18.5,25.2,0.0,,108.0,5.5,,1015.6,
2015-10-26,22.1,20.0,24.6,1.0,,233.0,16.2,,1016.0,
2015-10-27,19.7,17.5,22.0,0.0,,232.0,15.5,,1018.3,
2015-10-28,21.0,15.2,22.1,3.0,,24.0,9.4,,1020.5,
2015-10-29,20.4,14.8,25.8,0.0,,43.0,12.3,,1018.5,
2015-10-30,19.5,14.2,24.0,0.0,,69.0,7.9,,1016.6,
2015-10-31,18.1,11.4,23.4,0.0,,247.0,14.7,,1017.1,
2015-11-01,15.8,11.8,18.2,,,236.0,14.1,,1014.9,
2015-11-02,15.8,11.3,21.3,,,199.0,21.5,,1016.7,
2015-11-03,17.3,12.6,22.8,0.0,,199.0,13.6,,,
2015-11-04,21.6,11.8,23.7,0.0,,141.0,7.6,,1023.1,
2015-11-05,19.0,11.6,25.8,0.0,,44.0,13.7,,1022.6,
2015-11-06,21.1,12.5,23.1,0.0,,39.0,10.0,,1021.2,
2015-11-07,20.8,15.6,24.1,0.0,,107.0,8.1,,1020.0,
2015-11-08,20.6,14.0,24.4,0.0,,224.0,10.5,,1023.0,
2015-11-09,20.8,15.1,24.4,0.0,,280.0,7.7,,1026.5,
2015-11-10,18.8,14.5,21.6,0.3,,288.0,8.1,,1025.4,
2015-11-11,18.5,14.0,24.1,0.3,,16.0,7.4,,1023.2,
2015-11-12,18.8,15.8,21.2,0.0,,,6.5,,1022.8,
2015-11-13,18.6,10.3,25.0,0.3,,65.0,9.7,,,
2015-11-14,18.3,10.2,21.7,0.0,,57.0,6.9,,1025.2,
2015-11-15,18.3,13.2,21.6,0.0,,,10.2,,1023.6,
2015-11-16,19.7,14.9,24.2,0.0,,211.0,9.6,,1023.7,
2015-11-17,18.8,14.4,21.3,0.0,,,10.8,,1024.0,
2015-11-18,19.1,14.0,24.1,0.0,,51.0,10.7,,1025.2,
2015-11-19,18.7,7.8,21.8,0.0,,47.0,7.7,,1027.5,
2015-11-20,17.6,10.4,21.6,0.0,,66.0,7.0,,1029.0,
2015-11-21,19.1,13.8,22.5,0.0,,239.0,11.4,,1024.3,
2015-11-22,16.6,8.8,18.5,3.0,,350.0,14.9,,1018.9,
2015-11-23,14.1,7.4,17.8,2.0,,134.0,11.9,,1018.3,
2015-11-24,14.3,8.2,17.7,9.9,,69.0,8.3,,1026.0,
2015-11-25,15.2,4.7,19.0,0.0,,85.0,10.0,,1028.9,
2015-11-26,16.2,8.2,20.5,0.0,,87.0,9.5,,1023.1,
2015-11-27,16.4,11.2,20.3,0.0,,82.0,7.4,,1017.8,
2015-11-28,16.8,7.6,20.5,0.0,,54.0,9.7,,1020.3,
2015-11-29,16.2,10.9,21.2,0.0,,,8.1,,1025.7,
2015-11-30,17.9,11.9,22.5,0.0,,146.0,8.9,,1029.9,
2015-12-01,18.3,10.7,24.0,0.0,,76.0,9.9,,1029.1,
2015-12-02,16.2,7.1,19.8,0.0,,87.0,8.1,,,
2015-12-03,18.1,12.5,23.3,0.0,,236.0,8.0,,1026.7,
2015-12-04,17.0,11.1,24.9,0.0,,,6.6,,1028.7,
2015-12-05,17.2,10.8,22.0,0.0,,85.0,6.5,,1028.1,
2015-12-06,15.9,6.9,21.1,,,119.0,7.4,,,
2015-12-07,18.0,12.0,21.8,0.0,,162.0,6.9,,,
2015-12-08,17.7,12.5,20.1,0.0,,46.0,9.2,,1027.6,
2015-12-09,17.9,10.8,22.2,0.0,,150.0,8.1,,1026.2,
2015-12-10,14.6,7.7,23.1,0.0,,154.0,10.3,,1026.4,
2015-12-11,17.2,10.3,22.9,,,158.0,8.7,,1026.4,
2015-12-12,16.3,6.4,22.0,0.0,,152.0,6.3,,1024.8,
2015-12-13,17.2,10.7,24.2,,,176.0,12.9,,1022.4,
2015-12-14,18.8,13.2,25.4,0.0,,142.0,10.1,,1022.4,
2015-12-15,18.6,11.7,26.3,0.0,,93.0,8.7,,1026.0,
2015-12-16,18.4,7.1,26.9,,,194.0,6.1,,1028.0,
2015-12-17,18.6,11.2,24.0,0.0,,140.0,7.7,,1028.7,
2015-12-18,17.2,7.6,24.4,0.0,,108.0,6.9,,1027.8,
2015-12-19,20.0,10.0,27.0,0.0,,193.0,13.8,,1024.9,
2015-12-20,17.8,11.8,23.2,0.0,,171.0,11.6,,1025.4,
2015-12-21,18.1,12.0,20.4,0.0,,40.0,13.9,,1027.8,
2015-12-22,16.6,11.7,22.2,0.0,,150.0,7.2,,1028.7,
2015-12-23,16.3,12.1,20.8,,,289.0,6.4,,1028.2,
2015-12-24,17.4,10.8,21.0,0.0,,146.0,7.6,,1028.6,
2015-12-25,16.1,10.9,21.2,0.0,,124.0,8.5,,,
2015-12-26,16.7,9.5,22.8,0.0,,88.0,8.8,,1025.8,
2015-12-27,17.5,6.2,23.8,0.0,,164.0,10.1,,1023.1,
2015-12-28,17.8,12.1,22.8,0.0,,218.0,11.5,,1028.2,
2015-12-29,16.9,11.2,21.5,0.0,,164.0,9.2,,1031.9,
2015-12-30,17.1,6.8,21.1,,,77.0,8.4,,1030.6,
2015-12-31,16.8,6.9,23.1,0.0,,88.0,8.2,,1027.6,
2016-01-01,15.9,9.6,21.6,0.0,,181.0,10.8,,1025.6,
2016-01-02,16.5,6.3,21.2,0.0,,170.0,10.8,,,
2016-01-03,17.6,11.9,21.2,0.0,,227.0,14.4,,1025.6,
2016-01-04,17.6,8.8,20.6,0.0,,210.0,17.8,,1021.4,
2016-01-05,16.8,16.0,18.1,17.0,,292.0,17.7,,1019.2,
2016-01-06,15.3,7.8,18.7,23.1,,98.0,9.6,,1024.7,
2016-01-07,15.3,8.8,20.5,0.0,,129.0,5.7,,1023.1,
2016-01-08,17.9,4.0,24.3,0.0,,200.0,19.2,,1018.2,
2016-01-09,18.2,15.9,21.3,0.0,,224.0,16.8,,1019.1,
2016-01-10,17.9,15.9,19.8,0.0,,218.0,17.1,,1020.8,
2016-01-11,17.8,13.5,21.5,0.0,,215.0,15.3,,1022.5,
2016-01-12,17.0,12.8,20.1,0.0,,78.0,13.4,,1023.1,
2016-01-13,16.7,8.6,22.9,0.0,,66.0,8.7,,1022.4,
2016-01-14,18.1,12.7,26.0,0.0,,193.0,11.3,,1022.1,
2016-01-15,16.4,12.6,19.1,0.0,,121.0,10.4,,1024.9,
2016-01-16,15.0,11.6,17.5,0.0,,37.0,19.1,,1023.7,
2016-01-17,14.4,2.8,18.8,0.0,,74.0,7.3,,1022.7,
2016-01-18,15.8,10.4,19.0,0.0,,55.0,10.0,,1022.8,
2016-01-19,16.0,5.8,20.1,0.0,,73.0,9.5,,1020.4,
2016-01-20,16.8,10.3,22.2,0.0,,219.0,11.7,,,
2016-01-21,18.4,14.6,22.1,0.0,,227.0,11.3,,1023.9,
2016-01-22,18.3,10.8,22.6,,,74.0,9.8,,1026.9,
2016-01-23,18.2,8.8,22.7,,,,8.1,,1028.6,
2016-01-24,19.6,13.8,27.3,0.0,,103.0,9.9,,1028.9,
2016-01-25,17.3,12.6,22.6,0.0,,228.0,8.7,,,
2016-01-26,15.9,8.8,18.8,0.0,,79.0,8.8,,,
2016-01-27,16.5,12.9,19.2,0.0,,49.0,10.0,,,
2016-01-28,14.9,10.8,18.8,0.0,,57.0,9.8,,,
2016-01-29,15.5,10.9,18.2,0.0,,65.0,10.5,,,
2016-01-30,15.1,9.9,18.6,0.0,,21.0,12.0,,,
2016-01-31,15.3,10.0,18.4,0.0,,43.0,15.7,,1033.1,
2016-02-01,15.3,4.8,18.6,0.0,,52.0,10.2,,1029.4,
2016-02-02,15.9,10.6,23.8,0.0,,80.0,7.6,,1027.3,
2016-02-03,15.5,10.2,19.5,0.0,,59.0,9.2,,1026.2,
